date,time,place,latitude,longitude,depth,magnitude,sindo
2018/11/12,04:00:38.8,千葉県南部,35°14.4′N,140°17.8′E,6 km,3.7,3
2018/11/11,23:04:47.9,長野県北部,36°37.5′N,138°21.8′E,3 km,2.6,1
2018/11/11,19:16:29.9,胆振地方中東部,42°48.6′N,142°00.1′E,32 km,2.8,1
2018/11/11,17:14:44.3,長野県中部,36°20.5′N,137°56.1′E,11 km,3.2,2
2018/11/11,14:56:43.6,宮城県沖,38°55.9′N,142°03.8′E,54 km,3.4,1
2018/11/10,21:43:46.1,鳥取県中部,35°25.8′N,133°49.4′E,8 km,2.4,1
2018/11/10,21:41:10.6,鳥取県中部,35°25.9′N,133°49.3′E,8 km,2.7,1
2018/11/10,17:45:57.0,三重県中部,34°25.9′N,136°14.4′E,29 km,3.2,2
2018/11/10,16:50:46.8,有明海,32°45.7′N,130°36.8′E,11 km,2.9,1
2018/11/10,14:32:14.1,千葉県東方沖,35°47.6′N,140°54.4′E,31 km,3.1,1
2018/11/10,11:57:19.6,滋賀県北部,35°21.0′N,135°58.2′E,16 km,2.3,1
2018/11/10,09:24:35.8,千葉県南部,35°14.6′N,140°18.1′E,5 km,2.5,1
2018/11/10,06:50:55.4,宮城県北部,38°54.1′N,141°37.6′E,72 km,3.5,2
2018/11/10,01:08:58.6,国後島付近,44°31.7′N,145°46.1′E,22 km,4.4,1
2018/11/09,11:59:57.2,長野県中部,36°20.2′N,137°55.9′E,11 km,2.9,1
2018/11/09,10:40:20.0,兵庫県南西部,34°52.6′N,134°29.3′E,9 km,2.5,1
2018/11/09,08:05:32.9,青森県東方沖,40°42.9′N,142°39.6′E,22 km,4.1,1
2018/11/09,06:51:38.9,宮城県沖,38°39.5′N,142°08.9′E,41 km,4.3,2
2018/11/09,06:28:06.6,与那国島近海,23°59.8′N,122°38.8′E,31 km,4.3,1
2018/11/09,04:35:12.8,群馬県北部,36°44.1′N,139°21.5′E,7 km,3.0,2
2018/11/09,00:13:49.9,和歌山県南部,33°52.9′N,135°27.4′E,48 km,3.0,1
2018/11/08,15:42:19.0,兵庫県南西部,34°58.5′N,134°37.2′E,13 km,3.0,1
2018/11/08,11:34:24.8,胆振地方中東部,42°47.1′N,142°00.5′E,37 km,2.7,1
2018/11/08,11:15:13.4,苫小牧沖,42°13.7′N,141°23.5′E,104 km,3.7,1
2018/11/08,07:35:23.9,陸奥湾,41°01.5′N,140°42.3′E,16 km,3.6,3
2018/11/08,03:59:15.5,熊本県熊本地方,32°33.1′N,130°40.8′E,10 km,2.9,1
2018/11/08,00:54:32.2,苫小牧沖,42°33.7′N,141°56.2′E,24 km,3.2,2
2018/11/07,13:53:07.7,茨城県北部,36°42.6′N,140°37.1′E,8 km,3.1,1
2018/11/07,06:37:45.4,胆振地方中東部,42°43.7′N,141°58.9′E,32 km,2.6,1
2018/11/06,14:40:58.7,奄美大島北東沖,29°16.8′N,130°31.6′E,70 km,4.2,2
2018/11/06,12:42:11.1,国後島付近,44°30.7′N,145°44.1′E,20 km,3.9,1
2018/11/06,09:54:28.0,宮城県沖,38°13.8′N,141°42.4′E,51 km,3.7,1
2018/11/06,05:30:21.7,静岡県中部,34°51.6′N,138°06.4′E,23 km,2.9,1
2018/11/06,03:39:01.5,和歌山県南方沖,33°38.6′N,135°09.3′E,43 km,3.2,1
2018/11/05,23:46:57.5,奄美大島北東沖,29°16.1′N,130°36.5′E,62 km,4.9,3
2018/11/05,23:39:15.8,奄美大島北東沖,29°15.7′N,130°36.6′E,58 km,4.3,1
2018/11/05,22:16:02.2,国後島付近,44°35.2′N,145°41.2′E,21 km,4.0,1
2018/11/05,21:52:21.7,長野県北部,36°39.6′N,138°13.5′E,7 km,3.0,2
2018/11/05,20:56:51.5,大阪府北部,34°51.5′N,135°37.0′E,12 km,2.6,1
2018/11/05,20:10:57.3,熊本県熊本地方,32°41.1′N,130°42.9′E,9 km,2.8,2
2018/11/05,18:12:30.8,紀伊水道,33°42.4′N,135°11.7′E,42 km,3.6,1
2018/11/05,17:08:06.3,宮古島近海,24°16.6′N,125°14.4′E,42 km,3.9,1
2018/11/05,08:19:16.8,紀伊水道,33°43.6′N,135°17.0′E,45 km,4.6,3
2018/11/05,05:05:03.2,国後島付近,44°32.6′N,145°44.2′E,21 km,3.9,1
2018/11/05,04:42:51.8,国後島付近,44°32.8′N,145°42.7′E,18 km,4.1,1
2018/11/05,04:26:01.6,国後島付近,44°36.5′N,145°48.3′E,20 km,6.3,4
2018/11/05,03:02:42.0,宮城県沖,38°41.3′N,141°52.1′E,64 km,4.1,2
2018/11/04,22:08:27.3,苫小牧沖,41°47.2′N,141°32.2′E,108 km,4.2,2
2018/11/04,10:45:27.7,宮古島近海,24°41.6′N,124°49.7′E,19 km,3.2,1
2018/11/04,06:22:20.0,茨城県北部,36°42.4′N,140°38.0′E,11 km,3.2,1
2018/11/03,18:31:21.0,茨城県沖,36°47.3′N,141°20.7′E,42 km,3.7,1
2018/11/03,08:40:50.8,愛知県東部,35°13.3′N,137°43.2′E,18 km,1.9,1
2018/11/03,06:39:17.8,静岡県西部,35°00.5′N,138°02.4′E,23 km,2.6,1
2018/11/03,03:19:31.6,茨城県沖,36°21.5′N,141°47.8′E,61 km,4.8,1
2018/11/02,22:05:23.3,大分県中部,33°18.2′N,131°27.7′E,3 km,0.8,1
2018/11/02,20:01:13.9,オホーツク海南部,47°08.5′N,147°06.5′E,487 km,6.1,2
2018/11/02,16:55:20.6,和歌山県南方沖,33°38.5′N,135°13.4′E,37 km,3.7,1
2018/11/02,16:53:54.1,紀伊水道,33°41.7′N,135°11.7′E,44 km,5.4,4
2018/11/02,15:07:54.1,胆振地方中東部,42°40.1′N,141°59.4′E,38 km,2.9,1
2018/11/02,12:12:21.9,紀伊水道,34°08.9′N,135°07.8′E,7 km,2.4,1
2018/11/02,01:07:46.3,奈良県,34°06.0′N,135°38.2′E,63 km,3.3,1
2018/11/02,00:44:16.6,宮城県沖,38°22.5′N,141°37.8′E,53 km,3.6,1
2018/11/01,18:24:20.6,西表島付近,24°14.8′N,123°43.9′E,46 km,4.2,2
2018/11/01,11:17:49.1,宮城県沖,38°42.1′N,142°14.7′E,39 km,3.8,1
2018/11/01,10:40:10.8,和歌山県北部,34°09.3′N,135°15.0′E,4 km,2.2,1
2018/11/01,10:36:09.4,胆振地方中東部,42°47.3′N,141°58.8′E,37 km,3.5,2
2018/10/30,21:22:48.2,茨城県北部,36°48.1′N,140°32.8′E,9 km,3.2,1
2018/10/30,11:34:42.4,西表島付近,24°18.4′N,123°26.2′E,46 km,4.7,2
2018/10/30,11:29:55.2,福島県沖,37°22.3′N,141°42.6′E,44 km,4.4,2
2018/10/30,06:55:30.8,西表島付近,24°08.1′N,123°36.9′E,44 km,4.6,2
2018/10/29,23:29:02.3,秋田県沖,40°19.3′N,139°03.9′E,18 km,4.3,2
2018/10/29,21:25:21.8,茨城県沖,36°23.8′N,141°01.4′E,47 km,4.0,2
2018/10/29,21:11:08.9,鳥取県中部,35°25.5′N,133°49.1′E,10 km,2.2,1
2018/10/29,20:24:22.7,長野県南部,35°51.6′N,137°35.9′E,7 km,2.0,1
2018/10/29,20:22:08.8,長野県南部,35°51.6′N,137°36.0′E,7 km,2.2,1
2018/10/29,10:27:45.4,鳥島近海,31°46.7′N,140°41.1′E,86 km,5.4,2
2018/10/29,06:56:21.9,釧路沖,42°40.7′N,145°18.3′E,47 km,3.9,2
2018/10/29,02:31:52.6,千葉県東方沖,35°45.5′N,140°51.8′E,10 km,3.8,2
2018/10/29,01:14:52.6,胆振地方中東部,42°41.3′N,141°56.8′E,37 km,2.9,1
2018/10/29,00:54:25.5,岐阜県美濃中西部,35°22.8′N,136°49.9′E,16 km,3.1,2
2018/10/28,23:46:30.2,福島県沖,36°53.9′N,141°27.0′E,63 km,4.2,2
2018/10/28,18:01:19.0,宮城県沖,38°16.0′N,141°57.5′E,28 km,4.0,1
2018/10/28,10:53:48.2,宮古島近海,24°45.4′N,125°45.7′E,32 km,4.0,1
2018/10/28,04:01:15.8,五島列島近海,32°38.0′N,129°47.6′E,11 km,2.5,1
2018/10/27,20:51:50.5,奈良県,34°25.5′N,135°49.4′E,62 km,4.2,2
2018/10/27,20:39:11.6,岩手県沖,40°09.0′N,142°22.3′E,37 km,4.8,3
2018/10/27,18:40:39.1,三重県中部,34°26.0′N,136°14.4′E,28 km,3.4,2
2018/10/27,15:55:44.5,国後島付近,44°34.7′N,145°39.0′E,21 km,4.0,1
2018/10/27,14:33:35.0,熊本県熊本地方,33°00.1′N,130°46.2′E,2 km,2.6,2
2018/10/27,14:26:48.0,西表島付近,24°12.9′N,123°47.2′E,13 km,3.2,1
2018/10/27,09:08:02.2,茨城県沖,36°48.1′N,141°21.8′E,41 km,5.0,3
2018/10/27,01:02:01.5,和歌山県北部,34°05.5′N,135°11.4′E,4 km,3.2,2
2018/10/26,17:45:35.8,鹿児島県薩摩地方,31°14.2′N,130°38.8′E,117 km,3.9,1
2018/10/26,12:46:04.1,神奈川県東部,35°35.3′N,139°37.3′E,127 km,3.4,1
2018/10/26,12:14:36.5,国後島付近,44°31.5′N,145°40.2′E,24 km,4.6,1
2018/10/26,12:06:18.5,国後島付近,44°26.2′N,145°37.6′E,21 km,5.0,2
2018/10/26,12:04:53.3,国後島付近,44°31.5′N,145°39.3′E,20 km,5.5,3
2018/10/26,03:39:42.4,宮城県沖,38°19.0′N,141°49.7′E,47 km,3.7,1
2018/10/26,03:36:09.8,宮城県沖,38°16.7′N,141°48.6′E,49 km,5.7,4
2018/10/25,18:18:21.5,胆振地方中東部,42°45.0′N,141°59.1′E,36 km,3.6,2
2018/10/25,05:01:24.3,福島県沖,37°18.5′N,142°11.4′E,33 km,4.2,1
2018/10/24,16:56:29.0,岐阜県飛騨地方,36°04.4′N,137°28.6′E,9 km,3.1,3
2018/10/24,09:28:00.0,千葉県南東沖,34°53.1′N,139°45.6′E,42 km,3.3,1
2018/10/24,06:32:39.6,鳥取県中部,35°26.6′N,133°49.7′E,7 km,2.4,1
2018/10/24,05:22:13.5,胆振地方中東部,42°40.4′N,141°58.0′E,27 km,2.6,1
2018/10/24,01:04:04.1,与那国島近海,23°58.1′N,122°36.1′E,28 km,6.3,3
2018/10/23,20:06:20.6,宮城県沖,38°16.2′N,141°53.8′E,46 km,4.7,3
2018/10/23,13:34:57.7,与那国島近海,23°57.3′N,122°35.7′E,26 km,6.1,3
2018/10/23,08:44:18.4,岩手県沖,39°38.2′N,142°06.5′E,48 km,3.5,1
2018/10/23,03:11:32.3,茨城県沖,36°28.9′N,140°37.4′E,61 km,3.2,1
2018/10/22,19:47:18.4,福島県沖,37°31.0′N,141°26.6′E,49 km,5.0,4
2018/10/22,15:15:25.3,紀伊水道,34°12.5′N,135°07.7′E,8 km,2.7,1
2018/10/22,13:05:55.7,和歌山県北部,33°54.1′N,135°11.5′E,8 km,3.1,1
2018/10/22,08:48:26.6,日高地方東部,42°19.2′N,143°01.4′E,53 km,3.9,2
2018/10/22,05:00:19.5,千葉県北東部,35°45.6′N,140°39.7′E,51 km,2.9,1
2018/10/21,20:02:51.5,千葉県東方沖,35°15.0′N,140°31.9′E,47 km,4.3,3
2018/10/21,12:17:38.9,千葉県東方沖,35°48.6′N,141°00.5′E,29 km,3.6,2
2018/10/21,07:17:38.9,山口県中部,34°10.1′N,131°26.0′E,20 km,3.2,2
2018/10/21,05:13:36.4,宮城県沖,37°51.5′N,141°45.4′E,53 km,4.5,2
2018/10/20,12:52:09.2,和歌山県北部,34°04.1′N,135°08.3′E,6 km,2.8,1
2018/10/20,10:51:10.8,福島県沖,36°52.6′N,141°18.4′E,34 km,4.1,2
2018/10/20,09:35:52.8,長野県北部,36°41.0′N,138°25.8′E,3 km,1.8,1
2018/10/20,08:33:54.9,十勝沖,42°29.8′N,143°44.0′E,90 km,3.6,1
2018/10/20,08:20:55.2,宮城県沖,38°40.9′N,142°22.0′E,38 km,4.3,1
2018/10/20,07:43:10.9,胆振地方中東部,42°42.5′N,141°59.1′E,36 km,3.3,2
2018/10/20,02:30:31.6,日高地方東部,42°24.0′N,142°53.7′E,29 km,4.4,2
2018/10/19,10:11:27.1,福島県浜通り,37°03.3′N,140°42.5′E,17 km,3.1,1
2018/10/19,08:43:56.5,熊本県熊本地方,32°45.9′N,130°45.5′E,11 km,2.6,2
2018/10/19,05:06:23.4,熊本県熊本地方,32°35.1′N,130°37.8′E,11 km,3.7,3
2018/10/18,21:52:22.2,宮城県沖,38°27.9′N,142°07.3′E,41 km,3.9,1
2018/10/18,21:12:31.8,胆振地方中東部,42°49.9′N,141°59.6′E,33 km,4.1,3
2018/10/18,20:04:05.9,滋賀県北部,35°27.2′N,136°17.6′E,38 km,3.4,2
2018/10/18,14:28:18.3,三重県中部,34°25.9′N,136°14.4′E,28 km,2.7,1
2018/10/18,14:18:22.6,千葉県東方沖,35°30.6′N,140°57.7′E,41 km,4.9,2
2018/10/18,07:22:46.0,兵庫県南西部,34°52.1′N,134°29.8′E,14 km,2.7,1
2018/10/18,04:06:56.1,千葉県北東部,35°31.0′N,140°21.8′E,32 km,2.5,1
2018/10/18,02:22:41.6,釧路沖,42°56.0′N,145°29.3′E,46 km,3.8,1
2018/10/17,23:16:19.7,長野県北部,36°38.5′N,137°53.6′E,9 km,1.7,1
2018/10/17,11:19:06.0,茨城県南部,36°00.6′N,139°56.3′E,41 km,3.0,1
2018/10/17,10:13:39.9,千葉県北西部,35°40.8′N,140°06.9′E,64 km,3.1,1
2018/10/17,08:55:48.3,三重県中部,34°26.0′N,136°14.4′E,29 km,3.6,3
2018/10/17,08:39:25.2,千葉県東方沖,35°11.4′N,140°32.4′E,56 km,3.1,1
2018/10/17,01:13:17.6,大阪府北部,34°52.0′N,135°40.4′E,11 km,2.6,1
2018/10/16,22:26:40.3,大阪府北部,34°52.2′N,135°38.7′E,11 km,2.7,1
2018/10/16,17:43:46.1,長野県中部,36°23.4′N,137°49.5′E,3 km,2.0,1
2018/10/16,14:25:25.8,宮城県沖,38°53.3′N,142°32.4′E,41 km,4.2,1
2018/10/16,13:25:29.0,長野県北部,36°40.9′N,138°25.8′E,4 km,1.9,1
2018/10/16,12:12:54.4,熊本県熊本地方,32°34.9′N,130°38.5′E,11 km,2.4,1
2018/10/16,08:34:20.2,宮城県北部,38°43.1′N,141°32.9′E,57 km,4.0,2
2018/10/16,03:52:11.0,岩手県沿岸北部,39°45.4′N,141°51.0′E,58 km,3.5,1
2018/10/15,23:33:50.9,栃木県北部,36°53.7′N,139°24.8′E,4 km,1.9,1
2018/10/15,21:53:05.6,茨城県北部,36°27.5′N,140°36.2′E,56 km,3.1,1
2018/10/15,16:10:44.4,栃木県北部,36°48.4′N,139°23.2′E,3 km,3.7,4
2018/10/15,16:01:13.7,熊本県熊本地方,32°47.9′N,130°42.2′E,7 km,1.9,1
2018/10/15,13:56:38.8,父島近海,26°35.9′N,142°33.5′E,46 km,3.9,2
2018/10/15,12:20:34.2,胆振地方中東部,42°33.8′N,141°59.9′E,35 km,2.7,1
2018/10/15,09:12:55.0,熊本県熊本地方,32°34.9′N,130°38.2′E,11 km,4.1,3
2018/10/15,06:58:03.6,父島近海,26°35.4′N,142°25.0′E,56 km,4.4,2
2018/10/15,04:09:08.0,高知県西部,32°48.6′N,132°40.1′E,28 km,3.0,2
2018/10/14,23:17:12.6,宮城県沖,38°41.3′N,142°14.6′E,39 km,3.7,1
2018/10/14,21:07:18.1,胆振地方中東部,42°37.1′N,141°57.0′E,31 km,3.0,1
2018/10/14,13:50:37.5,福島県沖,37°42.0′N,141°42.9′E,40 km,4.3,2
2018/10/14,09:30:27.7,宮城県沖,38°18.1′N,141°51.4′E,47 km,4.0,2
2018/10/13,20:33:46.8,三陸沖,39°33.5′N,143°28.8′E,25 km,4.6,1
2018/10/13,20:10:22.4,サハリン近海,52°51.2′N,153°14.5′E,461 km,6.4,2
2018/10/13,16:50:08.2,栃木県北部,36°53.7′N,139°24.8′E,4 km,1.9,1
2018/10/13,15:38:13.8,神奈川県西部,35°26.7′N,139°10.8′E,23 km,2.8,1
2018/10/13,13:44:52.0,伊勢湾,34°53.1′N,136°49.0′E,14 km,2.6,1
2018/10/13,06:38:23.0,オホーツク海南部,46°36.9′N,147°03.2′E,413 km,5.0,1
2018/10/13,01:00:42.1,胆振地方中東部,42°37.5′N,141°57.6′E,28 km,3.7,2
2018/10/12,13:15:47.6,千葉県北東部,35°44.7′N,140°41.3′E,52 km,5.2,4
2018/10/12,10:42:43.9,胆振地方中東部,42°43.8′N,141°58.6′E,34 km,3.1,2
2018/10/12,09:14:27.9,胆振地方中東部,42°35.5′N,141°56.8′E,23 km,4.6,4
2018/10/12,03:59:18.8,茨城県沖,36°08.5′N,140°53.9′E,44 km,3.2,1
2018/10/11,22:46:26.7,胆振地方中東部,42°40.3′N,142°00.3′E,41 km,2.4,1
2018/10/11,21:15:46.1,長野県北部,36°41.4′N,138°25.1′E,6 km,1.6,1
2018/10/11,19:17:05.3,和歌山県北部,34°01.3′N,135°09.2′E,6 km,2.0,1
2018/10/11,17:52:12.7,和歌山県北部,34°01.3′N,135°09.0′E,6 km,3.1,3
2018/10/11,17:45:59.2,和歌山県北部,34°01.2′N,135°09.0′E,6 km,2.7,2
2018/10/11,15:18:41.5,奄美大島北西沖,28°06.4′N,128°02.4′E,10 km,4.9,1
2018/10/11,10:47:56.2,愛知県東部,35°02.0′N,137°34.2′E,42 km,2.4,1
2018/10/11,00:48:24.0,鳥取県中部,35°26.1′N,133°49.9′E,8 km,2.9,2
2018/10/10,22:40:07.4,胆振地方中東部,42°40.5′N,141°58.5′E,32 km,3.1,1
2018/10/10,18:45:43.7,鳥取県中部,35°26.1′N,133°49.9′E,8 km,2.7,2
2018/10/10,17:57:04.7,胆振地方中東部,42°40.9′N,141°58.5′E,32 km,3.5,2
2018/10/10,12:00:03.5,茨城県南部,36°04.7′N,140°00.3′E,66 km,3.2,1
2018/10/10,08:26:42.4,熊本県熊本地方,32°39.5′N,130°43.1′E,7 km,2.1,2
2018/10/10,04:58:38.3,岩手県沖,39°03.1′N,142°27.1′E,33 km,4.4,2
2018/10/09,17:35:16.2,五島列島近海,33°07.1′N,129°36.7′E,13 km,3.0,1
2018/10/09,17:16:19.3,茨城県北部,36°43.4′N,140°36.5′E,8 km,3.9,3
2018/10/09,13:16:45.3,青森県東方沖,41°01.5′N,142°16.7′E,47 km,4.0,2
2018/10/09,09:21:28.6,胆振地方中東部,42°37.6′N,141°57.0′E,32 km,3.1,1
2018/10/09,08:41:58.4,胆振地方中東部,42°35.8′N,141°56.2′E,33 km,2.8,1
2018/10/09,07:33:38.7,大阪府北部,34°51.9′N,135°39.1′E,12 km,2.9,1
2018/10/09,04:51:57.2,福島県沖,37°18.0′N,141°43.6′E,34 km,4.9,2
2018/10/09,04:10:06.5,奄美大島近海,28°22.2′N,129°17.9′E,39 km,2.9,1
2018/10/09,02:45:15.9,胆振地方中東部,42°37.5′N,141°57.5′E,32 km,4.3,4
2018/10/08,23:12:07.6,茨城県南部,36°10.6′N,140°00.2′E,51 km,3.3,2
2018/10/08,21:53:58.7,胆振地方中東部,42°37.6′N,141°57.7′E,32 km,4.3,4
2018/10/08,17:37:46.0,福島県沖,37°12.0′N,141°37.9′E,38 km,4.1,1
2018/10/08,00:25:14.0,長野県南部,35°51.7′N,137°35.9′E,7 km,2.3,1
2018/10/07,23:45:30.4,大阪府北部,34°52.2′N,135°38.7′E,10 km,2.6,1
2018/10/07,22:52:57.9,胆振地方中東部,42°34.0′N,141°58.6′E,34 km,2.9,1
2018/10/07,12:01:11.0,小笠原諸島西方沖,26°46.1′N,140°46.3′E,410 km,5.0,1
2018/10/07,10:14:19.1,愛知県東部,35°02.2′N,137°34.4′E,42 km,5.0,4
2018/10/07,03:55:50.4,胆振地方中東部,42°44.1′N,142°00.2′E,35 km,2.7,1
2018/10/07,03:32:32.8,胆振地方中東部,42°41.4′N,141°50.2′E,7 km,2.3,1
2018/10/07,00:23:58.0,宮城県沖,38°16.1′N,141°50.5′E,47 km,3.9,1
2018/10/06,23:12:29.6,胆振地方中東部,42°35.5′N,141°59.5′E,38 km,3.9,2
2018/10/06,21:02:37.9,岩手県内陸北部,40°09.3′N,141°10.5′E,10 km,2.2,1
2018/10/06,19:54:41.9,大阪府北部,34°52.3′N,135°36.9′E,11 km,2.2,1
2018/10/06,19:06:00.6,和歌山県北部,33°52.6′N,135°14.8′E,6 km,3.4,2
2018/10/06,18:40:21.7,日向灘,32°40.5′N,132°07.6′E,38 km,2.8,1
2018/10/06,16:14:46.1,福島県沖,37°21.0′N,141°52.7′E,39 km,4.1,1
2018/10/06,15:29:26.7,熊本県阿蘇地方,32°55.4′N,131°01.8′E,6 km,2.3,1
2018/10/06,15:19:24.4,茨城県北部,36°38.3′N,140°32.4′E,10 km,2.6,2
2018/10/06,13:14:23.8,胆振地方中東部,42°40.8′N,141°59.3′E,35 km,4.1,3
2018/10/06,04:21:25.5,紀伊水道,33°54.4′N,134°47.1′E,44 km,3.4,1
2018/10/05,23:54:02.1,胆振地方中東部,42°37.9′N,141°57.1′E,27 km,2.7,1
2018/10/05,13:57:12.8,胆振地方中東部,42°40.8′N,142°06.5′E,0 km,2.7,1
2018/10/05,11:45:41.6,胆振地方中東部,42°40.9′N,141°50.8′E,11 km,2.2,1
2018/10/05,08:58:49.1,胆振地方中東部,42°35.5′N,141°57.9′E,31 km,5.2,5-
2018/10/05,00:02:18.8,茨城県南部,36°18.5′N,140°01.5′E,72 km,3.2,1
2018/10/04,17:20:52.9,大隅半島東方沖,31°05.3′N,131°30.1′E,30 km,4.3,2
2018/10/04,12:26:45.9,長野県北部,36°41.1′N,138°25.5′E,2 km,2.0,1
2018/10/04,02:12:54.2,茨城県沖,36°34.2′N,141°07.9′E,47 km,4.0,2
2018/10/04,00:15:30.5,千葉県東方沖,35°48.5′N,140°58.2′E,31 km,4.7,4
2018/10/03,22:57:25.7,熊本県熊本地方,32°42.7′N,130°39.0′E,11 km,2.5,2
2018/10/03,21:54:53.7,和歌山県北部,34°06.2′N,135°08.8′E,6 km,2.0,1
2018/10/03,21:03:58.4,胆振地方中東部,42°39.7′N,141°59.1′E,33 km,3.0,1
2018/10/03,18:11:46.5,胆振地方中東部,42°40.7′N,141°59.1′E,33 km,2.7,1
2018/10/03,10:38:31.3,和歌山県北部,34°03.7′N,135°17.5′E,5 km,2.3,1
2018/10/03,00:32:19.4,岐阜県美濃中西部,35°49.4′N,136°54.0′E,12 km,2.9,1
2018/10/02,19:25:28.3,福島県沖,37°40.1′N,141°44.0′E,50 km,3.8,1
2018/10/02,16:12:12.8,長野県北部,36°40.0′N,137°57.7′E,16 km,2.5,1
2018/10/02,12:29:08.9,茨城県沖,36°26.1′N,141°05.4′E,43 km,3.8,1
2018/10/02,12:27:51.3,茨城県沖,36°25.7′N,141°05.2′E,46 km,4.6,3
2018/10/02,05:02:59.6,胆振地方中東部,42°34.9′N,141°59.5′E,37 km,2.9,1
2018/10/02,04:29:24.3,岩手県沖,39°07.9′N,142°25.8′E,32 km,4.3,1
2018/10/01,23:21:39.6,胆振地方中東部,42°49.1′N,142°01.2′E,34 km,3.2,1
2018/10/01,21:10:59.1,岩手県沖,40°20.8′N,142°11.1′E,44 km,3.7,2
2018/10/01,17:25:52.5,胆振地方中東部,42°41.2′N,141°59.0′E,36 km,2.7,1
2018/10/01,16:37:09.5,胆振地方中東部,42°33.6′N,141°59.3′E,36 km,3.2,1
2018/10/01,11:22:03.3,胆振地方中東部,42°47.6′N,142°00.6′E,35 km,4.7,4
2018/10/01,03:42:06.7,京都府南部,35°07.1′N,135°28.8′E,11 km,3.1,1
2018/10/01,03:32:43.1,胆振地方中東部,42°33.9′N,141°59.6′E,36 km,3.0,1
2018/10/01,01:50:43.4,胆振地方中東部,42°40.3′N,141°59.2′E,34 km,2.8,1
2018/09/30,19:20:24.6,胆振地方中東部,42°34.0′N,141°59.7′E,35 km,2.9,1
2018/09/30,17:58:14.0,胆振地方中東部,42°34.0′N,141°58.7′E,35 km,2.9,1
2018/09/30,17:54:04.4,日高地方西部,42°32.9′N,141°59.3′E,37 km,4.9,4
2018/09/30,14:03:54.7,胆振地方中東部,42°45.5′N,141°59.7′E,36 km,2.5,1
2018/09/29,20:56:34.0,千葉県東方沖,35°48.4′N,140°57.2′E,30 km,4.0,2
2018/09/29,18:25:54.3,胆振地方中東部,42°46.2′N,142°00.0′E,35 km,4.2,3
2018/09/28,23:03:12.2,熊本県熊本地方,32°39.4′N,130°40.7′E,10 km,2.5,2
2018/09/28,22:50:05.2,茨城県沖,36°10.0′N,140°53.3′E,44 km,3.6,1
2018/09/28,18:57:14.9,伊豆大島近海,34°50.4′N,139°33.4′E,23 km,3.2,1
2018/09/28,11:50:06.8,和歌山県北部,34°05.6′N,135°06.9′E,6 km,2.3,1
2018/09/28,06:05:02.8,胆振地方中東部,42°40.8′N,141°52.5′E,10 km,2.3,1
2018/09/28,04:32:25.2,福島県沖,37°06.7′N,141°06.1′E,52 km,4.0,3
2018/09/28,02:03:28.4,宮城県沖,38°42.3′N,141°47.5′E,52 km,2.8,1
2018/09/27,16:24:53.3,胆振地方中東部,42°43.5′N,141°59.5′E,35 km,2.6,1
2018/09/27,07:54:37.6,長野県中部,36°23.4′N,137°49.8′E,3 km,2.2,2
2018/09/27,06:13:56.8,胆振地方中東部,42°35.0′N,141°59.4′E,37 km,3.3,2
2018/09/27,03:43:13.2,熊本県熊本地方,32°42.7′N,130°40.5′E,11 km,3.0,2
2018/09/27,02:01:51.1,長野県北部,36°57.6′N,138°32.6′E,9 km,2.8,2
2018/09/26,16:59:30.2,福島県沖,37°15.5′N,141°30.7′E,45 km,3.8,1
2018/09/26,15:00:31.1,父島近海,27°16.0′N,142°27.4′E,63 km,4.2,1
2018/09/26,14:40:37.2,胆振地方中東部,42°40.5′N,141°59.3′E,39 km,2.8,1
2018/09/25,19:00:05.5,胆振地方中東部,42°47.1′N,141°58.5′E,37 km,3.2,1
2018/09/25,12:31:00.8,宮城県沖,38°43.1′N,142°15.3′E,39 km,4.6,2
2018/09/25,04:33:45.7,和歌山県北部,34°08.8′N,135°12.6′E,4 km,2.5,1
2018/09/25,01:50:44.8,徳島県北部,34°02.2′N,134°27.2′E,7 km,2.1,1
2018/09/24,23:25:18.7,宮古島近海,25°05.0′N,125°52.7′E,67 km,4.2,1
2018/09/24,18:17:05.8,胆振地方中東部,42°38.1′N,141°59.8′E,41 km,4.3,3
2018/09/24,06:48:27.7,千葉県北東部,35°52.9′N,140°29.5′E,37 km,3.8,2
2018/09/24,06:10:12.9,大阪湾,34°41.9′N,135°13.2′E,10 km,3.0,1
2018/09/24,06:00:41.4,胆振地方中東部,42°43.6′N,141°52.8′E,15 km,2.8,2
2018/09/24,02:13:39.1,福島県沖,37°18.8′N,141°02.8′E,83 km,3.5,1
2018/09/24,00:05:34.2,茨城県北部,36°27.0′N,140°36.6′E,55 km,4.1,3
2018/09/23,22:29:51.0,千葉県東方沖,35°17.3′N,141°03.9′E,38 km,4.2,1
2018/09/23,03:25:55.7,日高地方東部,42°20.0′N,143°00.5′E,53 km,3.5,1
2018/09/22,21:28:47.6,八丈島東方沖,33°37.0′N,140°02.3′E,108 km,3.7,1
2018/09/22,19:58:02.5,沖縄本島近海,26°42.9′N,129°41.0′E,48 km,5.6,1
2018/09/22,07:03:11.1,胆振地方中東部,42°43.8′N,142°00.0′E,35 km,2.6,1
2018/09/22,07:02:55.4,天草灘,31°58.5′N,129°56.6′E,9 km,3.6,2
2018/09/22,02:18:27.1,根室半島南東沖,43°10.3′N,146°27.1′E,65 km,3.8,2
