date,time,place,latitude,longitude,depth,magnitude,sindo
2022/10/31,17:20:19.4,長野県南部,35°56.4′N,138°06.1′E,5 km,2.1,1
2022/10/31,08:44:05.3,トカラ列島近海,29°34.7′N,129°44.4′E,5 km,3.4,3
2022/10/31,05:46:26.3,茨城県北部,36°27.8′N,140°35.8′E,55 km,3.1,1
2022/10/30,22:26:15.1,石川県能登地方,37°31.1′N,137°15.2′E,11 km,2.5,1
2022/10/30,19:13:39.2,長野県南部,35°56.4′N,138°06.1′E,5 km,2.3,1
2022/10/29,21:34:53.5,茨城県沖,36°37.2′N,141°00.4′E,45 km,3.2,1
2022/10/29,17:39:35.1,宮城県沖,38°49.1′N,142°26.6′E,42 km,3.8,1
2022/10/29,10:37:08.8,岩手県沿岸北部,40°09.8′N,141°50.6′E,40 km,3.1,1
2022/10/29,05:56:26.9,福島県沖,37°19.5′N,141°47.8′E,50 km,4.5,3
2022/10/28,18:48:47.7,宮城県沖,38°51.5′N,141°47.9′E,56 km,3.3,1
2022/10/28,18:29:17.2,石川県能登地方,37°30.5′N,137°12.9′E,12 km,2.7,1
2022/10/28,18:24:03.0,宮城県沖,38°55.3′N,141°55.8′E,51 km,3.7,2
2022/10/28,14:58:23.1,紀伊水道,33°40.8′N,135°11.5′E,41 km,3.1,1
2022/10/28,13:54:07.4,国後島付近,43°45.7′N,146°20.2′E,29 km,3.7,1
2022/10/28,03:01:11.9,国後島付近,44°10.7′N,146°49.8′E,132 km,4.4,2
2022/10/27,22:25:04.1,釧路沖,42°00.1′N,144°52.8′E,13 km,5.1,1
2022/10/27,13:09:55.7,三重県北部,34°59.1′N,136°30.0′E,15 km,3.6,2
2022/10/27,05:36:40.0,宮城県沖,38°27.3′N,142°00.2′E,43 km,3.9,1
2022/10/27,02:59:36.8,福島県沖,37°15.4′N,141°19.5′E,59 km,3.6,1
2022/10/26,16:06:01.2,釧路沖,41°59.4′N,144°53.2′E,11 km,5.2,2
2022/10/26,07:49:15.0,種子島南東沖,30°09.2′N,131°22.3′E,38 km,4.5,2
2022/10/26,07:40:28.4,奄美大島近海,28°33.3′N,129°14.8′E,66 km,3.6,1
2022/10/26,05:30:46.3,トカラ列島近海,29°35.9′N,129°41.5′E,6 km,2.1,1
2022/10/26,00:24:46.0,茨城県南部,36°02.9′N,139°54.0′E,44 km,3.1,1
2022/10/25,17:21:14.6,トカラ列島近海,29°57.0′N,129°58.0′E,12 km,2.6,1
2022/10/25,10:44:23.6,石川県能登地方,37°30.4′N,137°13.1′E,13 km,2.5,1
2022/10/25,07:33:19.3,トカラ列島近海,29°35.9′N,129°39.0′E,7 km,3.1,2
2022/10/25,07:08:08.2,能登半島沖,37°31.3′N,137°12.7′E,13 km,3.2,1
2022/10/25,07:00:28.0,トカラ列島近海,29°36.1′N,129°42.0′E,5 km,2.3,1
2022/10/25,06:18:47.9,トカラ列島近海,29°34.6′N,129°42.1′E,6 km,2.6,1
2022/10/25,06:18:02.0,トカラ列島近海,29°36.3′N,129°39.7′E,11 km,2.9,3
2022/10/25,06:16:35.9,トカラ列島近海,29°36.1′N,129°41.9′E,6 km,2.6,2
2022/10/25,06:13:56.2,トカラ列島近海,29°36.4′N,129°41.0′E,7 km,2.4,1
2022/10/25,06:11:17.9,福島県沖,37°49.9′N,141°36.3′E,50 km,4.1,1
2022/10/25,06:09:01.9,トカラ列島近海,29°36.1′N,129°41.6′E,6 km,2.5,1
2022/10/25,06:07:08.3,トカラ列島近海,29°35.7′N,129°45.0′E,0 km,3.4,3
2022/10/25,06:05:35.3,トカラ列島近海,29°36.9′N,129°39.4′E,7 km,3.2,3
2022/10/24,20:12:49.9,宮古島近海,24°42.7′N,125°10.0′E,26 km,4.0,1
2022/10/24,16:43:54.3,釧路沖,41°58.4′N,144°56.3′E,13 km,4.7,1
2022/10/24,15:59:20.9,青森県東方沖,41°34.0′N,142°06.4′E,53 km,3.9,2
2022/10/24,13:32:03.9,長野県北部,37°00.1′N,138°31.3′E,13 km,2.2,1
2022/10/24,12:36:16.7,父島近海,26°52.1′N,142°37.4′E,63 km,不明,1
2022/10/23,22:01:09.5,青森県東方沖,40°59.1′N,141°59.6′E,59 km,4.1,3
2022/10/22,16:28:31.6,トカラ列島近海,29°55.9′N,130°01.6′E,13 km,2.1,1
2022/10/22,08:07:20.6,栃木県北部,36°48.0′N,139°39.5′E,5 km,2.5,1
2022/10/22,01:59:30.2,網走地方,43°45.1′N,143°59.9′E,12 km,2.7,1
2022/10/21,15:19:46.3,福島県沖,37°23.9′N,141°18.3′E,29 km,5.0,5-
2022/10/21,12:37:30.3,石川県加賀地方,36°22.2′N,136°35.6′E,8 km,1.9,1
2022/10/21,06:18:56.9,福島県沖,37°50.0′N,141°36.5′E,50 km,3.8,1
2022/10/20,15:55:14.9,国後島付近,43°38.3′N,145°55.5′E,86 km,3.7,1
2022/10/19,15:34:18.1,京都府南部,34°57.5′N,135°39.4′E,8 km,2.3,1
2022/10/19,14:54:59.2,三陸沖,39°36.6′N,143°32.2′E,12 km,5.3,2
2022/10/19,11:02:59.9,京都府南部,34°57.5′N,135°39.3′E,8 km,3.4,3
2022/10/19,11:00:11.5,京都府南部,34°57.5′N,135°39.4′E,8 km,3.2,2
2022/10/19,03:35:41.1,新潟県中越地方,37°33.2′N,139°11.6′E,8 km,3.9,2
2022/10/18,09:46:51.5,青森県東方沖,41°10.1′N,142°51.5′E,22 km,4.1,1
2022/10/18,08:48:43.0,宮城県沖,37°56.0′N,141°43.0′E,57 km,4.0,1
2022/10/18,08:08:21.1,父島近海,26°58.9′N,142°06.5′E,71 km,4.1,2
2022/10/18,07:09:20.7,和歌山県北部,34°00.4′N,135°09.4′E,7 km,2.2,1
2022/10/18,06:13:21.1,トカラ列島近海,29°55.8′N,130°02.1′E,10 km,2.2,1
2022/10/18,05:59:06.4,京都府南部,35°05.3′N,135°40.0′E,8 km,3.1,1
2022/10/18,05:48:35.4,奄美大島近海,27°59.2′N,129°29.9′E,32 km,3.2,1
2022/10/17,23:52:51.1,渡島地方北部,42°05.8′N,140°24.4′E,8 km,2.2,1
2022/10/17,19:48:54.0,浦河沖,42°13.8′N,142°22.7′E,11 km,2.0,1
2022/10/17,03:45:45.9,青森県東方沖,41°34.2′N,142°05.4′E,54 km,3.7,2
2022/10/17,03:19:16.4,鳥取県中部,35°21.1′N,133°52.1′E,10 km,3.4,2
2022/10/17,01:20:04.9,安芸灘,34°00.8′N,132°29.2′E,47 km,3.5,1
2022/10/16,18:53:06.6,能登半島沖,37°31.1′N,137°12.4′E,13 km,2.9,1
2022/10/16,17:43:13.1,千葉県東方沖,35°46.3′N,140°51.9′E,9 km,3.3,1
2022/10/16,15:26:27.8,十勝地方中部,42°43.0′N,142°50.6′E,76 km,3.4,1
2022/10/16,11:13:47.9,千葉県東方沖,35°46.4′N,140°51.9′E,9 km,4.0,2
2022/10/16,04:22:28.2,福井県嶺北,35°55.3′N,136°38.1′E,9 km,2.4,1
2022/10/16,02:50:32.4,石川県能登地方,37°27.7′N,137°15.5′E,8 km,2.0,1
2022/10/16,00:25:02.7,東京都多摩西部,35°53.4′N,139°02.8′E,128 km,4.2,2
2022/10/15,04:02:36.9,茨城県沖,36°36.6′N,141°01.0′E,45 km,3.3,1
2022/10/14,20:21:46.9,トカラ列島近海,29°55.6′N,130°01.7′E,13 km,2.9,1
2022/10/14,15:05:44.4,宮城県沖,38°46.6′N,141°58.7′E,56 km,3.9,2
2022/10/14,08:56:56.7,岩手県沖,39°19.9′N,142°05.6′E,48 km,3.3,1
2022/10/14,08:11:50.9,茨城県北部,36°49.4′N,140°35.4′E,7 km,3.4,1
2022/10/14,07:30:55.0,宮城県沖,37°53.7′N,141°42.3′E,55 km,4.1,2
2022/10/13,15:57:07.2,千葉県北西部,35°39.1′N,140°04.1′E,69 km,3.2,1
2022/10/13,13:47:14.4,父島近海,27°10.7′N,142°36.9′E,71 km,4.1,1
2022/10/13,11:56:01.2,石川県能登地方,37°30.7′N,137°13.0′E,11 km,3.1,1
2022/10/13,11:28:27.9,石川県能登地方,37°30.8′N,137°17.9′E,14 km,2.7,1
2022/10/13,08:32:39.7,豊後水道,33°10.5′N,132°24.7′E,35 km,2.7,1
2022/10/13,02:21:47.4,十勝地方北部,43°23.0′N,143°56.9′E,1 km,3.1,1
2022/10/12,13:45:04.0,茨城県南部,36°02.4′N,140°05.8′E,63 km,3.7,2
2022/10/12,03:57:36.1,釧路地方北部,43°26.8′N,144°30.9′E,133 km,3.7,1
2022/10/11,23:49:37.8,宮城県沖,38°32.2′N,141°43.7′E,53 km,3.6,1
2022/10/11,22:26:27.0,茨城県北部,36°32.0′N,140°34.4′E,57 km,3.2,1
2022/10/11,20:28:01.8,福島県沖,37°37.8′N,141°35.2′E,53 km,4.6,3
2022/10/11,19:38:26.9,島根県東部,35°16.6′N,133°14.3′E,13 km,3.0,1
2022/10/11,14:53:03.9,北海道南西沖,43°08.0′N,139°10.4′E,29 km,3.9,1
2022/10/11,04:24:42.1,台湾付近,23°55.6′N,122°14.5′E,24 km,5.9,2
2022/10/11,02:54:15.2,渡島地方西部,41°29.1′N,140°13.1′E,7 km,1.4,1
2022/10/10,09:26:16.0,宮城県沖,38°46.3′N,142°17.1′E,42 km,4.8,3
2022/10/10,09:03:00.2,十勝沖,42°08.7′N,144°05.9′E,42 km,4.8,3
2022/10/10,01:43:59.8,茨城県北部,36°39.4′N,140°36.1′E,9 km,2.7,1
2022/10/09,22:49:21.2,沖縄本島近海,26°34.6′N,128°08.7′E,44 km,4.1,2
2022/10/09,20:48:42.0,渡島地方東部,41°49.4′N,141°08.5′E,6 km,2.3,1
2022/10/09,13:37:57.9,福島県沖,37°20.1′N,141°48.0′E,38 km,4.2,2
2022/10/09,04:44:39.9,父島近海,26°52.6′N,142°30.2′E,32 km,不明,1
2022/10/08,21:27:23.5,沖縄本島近海,27°18.7′N,128°55.6′E,27 km,3.3,1
2022/10/08,18:35:00.8,渡島地方東部,41°53.2′N,140°58.6′E,9 km,2.6,1
2022/10/08,15:03:25.2,網走地方,43°45.0′N,144°00.0′E,11 km,2.7,1
2022/10/08,04:27:45.5,渡島地方東部,41°53.2′N,140°58.8′E,9 km,3.0,2
2022/10/08,04:27:17.8,渡島地方東部,41°53.8′N,140°58.8′E,9 km,2.0,1
2022/10/08,02:04:39.1,渡島地方東部,41°53.4′N,140°58.8′E,9 km,2.2,1
2022/10/08,01:46:02.1,渡島地方東部,41°53.4′N,140°59.0′E,9 km,2.2,1
2022/10/07,21:08:52.8,福島県沖,37°46.5′N,141°34.2′E,52 km,3.9,1
2022/10/07,16:43:25.4,山梨県中・西部,35°20.5′N,138°27.0′E,22 km,2.3,1
2022/10/07,05:09:27.5,三宅島近海,33°35.4′N,139°22.7′E,25 km,4.7,2
2022/10/07,03:14:18.1,福島県沖,37°06.6′N,141°09.0′E,26 km,4.5,3
2022/10/07,01:36:12.0,沖縄本島北西沖,27°40.3′N,126°54.6′E,153 km,5.1,2
2022/10/06,07:30:51.3,父島近海,26°31.0′N,142°34.7′E,46 km,不明,1
2022/10/06,04:04:12.1,宮城県沖,38°42.5′N,141°58.5′E,57 km,4.5,3
2022/10/05,16:57:37.3,石川県能登地方,37°31.0′N,137°15.2′E,11 km,2.4,1
2022/10/05,02:02:49.6,茨城県北部,36°49.4′N,140°35.0′E,7 km,3.5,1
2022/10/04,16:19:19.2,橘湾,32°40.3′N,130°03.2′E,14 km,2.2,1
2022/10/04,15:46:01.0,石川県能登地方,37°30.8′N,137°12.7′E,12 km,2.9,1
2022/10/04,04:33:48.4,トカラ列島近海,29°19.1′N,129°25.5′E,15 km,2.3,1
2022/10/03,18:32:22.9,橘湾,32°40.2′N,130°03.3′E,14 km,2.3,1
2022/10/03,16:10:14.9,橘湾,32°40.2′N,130°03.3′E,13 km,2.0,1
2022/10/03,12:07:14.9,秋田県沖,40°20.7′N,139°05.5′E,34 km,4.3,2
2022/10/03,08:05:44.0,茨城県南部,36°04.9′N,139°51.6′E,46 km,3.6,2
2022/10/03,07:45:38.8,宮城県沖,38°33.1′N,141°49.9′E,52 km,3.6,2
2022/10/03,03:02:41.9,浦河沖,41°56.4′N,142°26.1′E,64 km,3.5,1
2022/10/03,02:33:15.2,千葉県北西部,35°36.8′N,140°08.3′E,71 km,3.4,1
2022/10/02,23:45:57.9,沖縄本島北西沖,26°46.1′N,126°22.3′E,28 km,3.3,1
2022/10/02,23:36:39.7,福井県嶺北,36°03.9′N,136°24.6′E,8 km,2.7,1
2022/10/02,22:25:30.5,沖縄本島北西沖,26°46.4′N,126°22.3′E,28 km,4.3,1
2022/10/02,19:55:13.3,長野県中部,36°07.5′N,137°38.3′E,6 km,2.7,1
2022/10/02,10:11:32.3,内浦湾,41°57.6′N,140°57.7′E,10 km,1.9,1
2022/10/02,05:43:40.0,宮城県沖,38°42.3′N,141°48.1′E,53 km,2.8,1
2022/10/02,02:16:25.6,上川地方北部,44°49.4′N,142°06.9′E,0 km,2.3,1
2022/10/02,02:07:42.1,上川地方北部,44°49.4′N,142°07.0′E,0 km,2.0,1
2022/10/02,00:02:32.8,大隅半島東方沖,31°18.7′N,131°31.3′E,29 km,5.9,5-
2022/10/01,08:42:25.7,和歌山県南部,33°33.6′N,135°43.9′E,28 km,3.8,2
2022/10/01,03:58:56.6,福島県沖,37°31.0′N,141°19.0′E,52 km,3.2,1
2022/09/30,23:29:32.9,岐阜県美濃東部,35°22.7′N,137°36.4′E,52 km,3.0,1
2022/09/30,17:51:04.1,福島県沖,37°43.8′N,141°35.1′E,56 km,3.8,1
2022/09/30,16:35:22.3,青森県東方沖,40°44.5′N,142°08.7′E,55 km,2.9,1
2022/09/30,16:14:37.4,和歌山県南部,33°39.8′N,135°26.2′E,41 km,3.1,1
2022/09/30,14:58:36.7,茨城県南部,36°04.7′N,139°51.8′E,47 km,4.4,4
2022/09/30,14:01:55.1,石川県能登地方,37°31.1′N,137°18.7′E,13 km,2.6,1
2022/09/30,10:16:17.4,胆振地方中東部,42°41.9′N,141°59.7′E,33 km,3.2,1
2022/09/30,09:08:55.9,長野県南部,35°53.1′N,137°40.5′E,10 km,2.3,1
2022/09/30,03:32:53.8,熊本県熊本地方,32°32.7′N,130°41.2′E,8 km,2.7,1
2022/09/30,00:03:38.7,茨城県北部,36°49.4′N,140°35.3′E,7 km,4.4,3
2022/09/29,17:51:33.6,トカラ列島近海,29°36.1′N,129°45.2′E,0 km,2.1,1
2022/09/29,03:31:07.1,渡島地方東部,41°53.3′N,140°58.3′E,9 km,1.9,1
2022/09/29,03:28:14.4,渡島地方東部,41°53.4′N,140°58.7′E,9 km,2.3,1
2022/09/29,00:36:28.3,トカラ列島近海,29°35.4′N,129°45.3′E,1 km,2.0,1
2022/09/29,00:26:35.5,石川県能登地方,37°30.5′N,137°12.6′E,13 km,2.5,1
2022/09/28,06:21:44.6,石川県能登地方,37°30.3′N,137°13.1′E,12 km,3.8,2
2022/09/28,03:43:09.8,渡島地方東部,41°53.5′N,140°58.8′E,9 km,2.4,1
2022/09/28,00:24:49.1,十勝地方中部,42°47.3′N,143°17.1′E,82 km,3.5,2
2022/09/27,05:02:21.0,網走地方,43°45.0′N,144°00.0′E,12 km,3.4,3
2022/09/27,01:05:23.1,青森県東方沖,40°31.3′N,142°55.2′E,25 km,5.0,2
2022/09/26,23:13:45.2,岩手県内陸北部,39°50.4′N,140°50.6′E,3 km,3.1,1
2022/09/26,19:25:42.8,網走地方,43°45.1′N,143°59.8′E,11 km,3.6,2
2022/09/26,15:49:52.6,能登半島沖,37°31.8′N,137°14.2′E,12 km,3.1,1
2022/09/26,13:18:39.7,千葉県東方沖,35°43.2′N,140°57.6′E,34 km,3.2,1
2022/09/26,06:41:37.3,宮崎県北部平野部,32°08.2′N,131°28.0′E,21 km,2.8,2
2022/09/26,03:25:00.1,島根県西部,34°58.0′N,132°15.1′E,12 km,3.5,2
2022/09/25,22:35:23.0,日高地方東部,42°20.0′N,143°00.5′E,53 km,3.7,2
2022/09/25,20:20:38.1,茨城県南部,36°06.2′N,139°52.5′E,47 km,3.1,1
2022/09/25,15:34:20.9,石川県能登地方,37°31.9′N,137°17.5′E,12 km,2.9,1
2022/09/25,07:31:23.5,茨城県北部,36°48.6′N,140°34.8′E,7 km,4.2,2
2022/09/25,06:23:07.1,石川県能登地方,37°31.7′N,137°17.7′E,12 km,3.8,3
2022/09/24,22:19:52.7,トカラ列島近海,29°35.3′N,129°38.7′E,7 km,2.4,1
2022/09/24,19:11:30.0,茨城県沖,36°50.9′N,141°09.7′E,29 km,3.9,1
2022/09/24,16:06:24.1,福島県浜通り,37°02.7′N,140°40.8′E,16 km,3.4,1
2022/09/24,15:16:53.2,十勝地方南部,42°41.3′N,143°11.4′E,106 km,4.2,3
2022/09/24,15:07:41.0,トカラ列島近海,29°34.3′N,129°41.9′E,6 km,2.1,1
2022/09/24,12:18:21.2,トカラ列島近海,29°34.7′N,129°40.0′E,6 km,2.6,2
2022/09/24,10:00:18.4,福島県沖,37°46.9′N,141°44.6′E,58 km,4.2,2
2022/09/24,09:29:12.2,兵庫県南東部,34°47.7′N,135°19.5′E,9 km,3.1,2
2022/09/24,03:33:57.5,兵庫県南東部,34°47.6′N,135°19.3′E,9 km,4.0,3
2022/09/24,01:07:47.5,上川地方北部,44°51.4′N,142°07.8′E,0 km,1.8,1
2022/09/23,11:03:32.8,苫小牧沖,41°58.3′N,141°51.1′E,44 km,2.8,1
2022/09/23,09:53:51.9,茨城県南部,36°04.5′N,140°12.1′E,83 km,4.7,3
2022/09/23,07:19:24.2,沖縄本島北西沖,26°21.3′N,125°59.1′E,26 km,4.6,1
2022/09/23,02:53:36.8,長野県南部,35°54.3′N,137°39.3′E,11 km,2.6,1
2022/09/23,00:31:33.4,石川県能登地方,37°31.2′N,137°18.4′E,13 km,2.7,1
2022/09/22,12:04:18.8,トカラ列島近海,29°34.1′N,129°40.4′E,9 km,1.7,1
2022/09/22,08:10:21.9,浦河沖,42°01.9′N,142°40.8′E,35 km,3.6,1
2022/09/22,07:24:43.2,千葉県東方沖,35°16.7′N,141°13.0′E,13 km,5.3,2
2022/09/22,07:17:00.5,宮崎県南部平野部,31°39.5′N,131°23.9′E,46 km,3.6,1
2022/09/21,09:04:16.0,紀伊水道,33°48.9′N,134°58.1′E,41 km,3.1,1
2022/09/21,05:07:49.9,岩手県内陸南部,39°01.8′N,140°53.5′E,7 km,2.9,1
2022/09/20,17:41:22.8,青森県東方沖,40°54.7′N,142°06.5′E,56 km,3.6,1
2022/09/20,15:19:14.3,福島県沖,37°09.5′N,141°22.2′E,46 km,3.8,1
2022/09/20,15:05:08.2,石川県能登地方,37°31.7′N,137°17.6′E,12 km,3.1,2
2022/09/20,12:34:08.2,茨城県北部,36°17.0′N,140°29.8′E,74 km,3.0,1
2022/09/20,09:06:32.2,岩手県沖,40°04.2′N,142°05.6′E,48 km,4.4,4
2022/09/20,05:55:51.3,栃木県南部,36°20.6′N,139°49.1′E,70 km,4.4,3
2022/09/20,04:30:55.2,上川地方北部,44°52.4′N,142°07.8′E,3 km,2.3,1
2022/09/19,23:28:29.1,父島近海,26°52.0′N,142°26.7′E,72 km,3.7,1
2022/09/19,20:40:13.1,山口県北西沖,35°16.7′N,130°59.0′E,26 km,4.4,1
2022/09/19,10:57:16.0,石川県能登地方,37°30.8′N,137°12.6′E,12 km,3.0,1
2022/09/19,08:49:54.8,福島県沖,37°42.4′N,141°34.1′E,54 km,4.3,2
2022/09/19,03:12:04.7,宮城県沖,38°19.7′N,142°08.3′E,37 km,4.0,2
2022/09/18,23:28:13.0,石川県能登地方,37°27.1′N,137°11.4′E,12 km,2.6,1
2022/09/18,19:05:38.7,沖縄本島北西沖,26°20.1′N,125°57.9′E,24 km,5.7,3
2022/09/18,17:24:18.5,沖縄本島北西沖,26°20.7′N,125°53.5′E,15 km,5.0,1
2022/09/18,17:09:58.1,沖縄本島北西沖,26°20.6′N,125°55.2′E,8 km,6.0,2
2022/09/18,17:07:27.4,沖縄本島北西沖,26°17.3′N,126°00.2′E,14 km,5.4,1
2022/09/18,15:44:13.8,台湾付近,23°07.2′N,121°19.1′E,3 km,7.3,1
2022/09/18,15:04:45.4,沖縄本島北西沖,26°13.5′N,126°01.4′E,18 km,5.0,1
2022/09/18,11:09:46.8,千葉県北東部,35°51.9′N,140°38.4′E,51 km,4.7,3
2022/09/18,04:16:32.7,広島県北部,34°47.9′N,132°55.2′E,13 km,3.6,2
2022/09/17,23:15:23.7,若狭湾,35°46.0′N,136°00.2′E,11 km,3.0,1
2022/09/17,19:29:38.6,沖縄本島北西沖,26°23.4′N,125°51.7′E,17 km,4.6,1
2022/09/17,18:44:43.1,上川地方北部,44°52.2′N,142°08.0′E,0 km,2.2,1
2022/09/17,17:59:40.2,宮城県沖,38°52.1′N,142°02.4′E,46 km,3.7,2
2022/09/16,19:00:27.5,東京湾,35°31.5′N,139°58.9′E,19 km,2.7,1
2022/09/16,03:11:17.8,上川地方北部,44°51.9′N,142°06.4′E,3 km,2.5,1
2022/09/15,23:28:08.7,トカラ列島近海,29°58.2′N,129°56.5′E,16 km,1.7,1
2022/09/15,12:46:11.8,石川県能登地方,37°30.1′N,137°13.4′E,12 km,2.9,1
2022/09/15,08:51:44.4,上川地方北部,44°48.6′N,142°08.4′E,9 km,3.3,2
2022/09/15,00:10:49.1,石川県能登地方,37°30.2′N,137°13.1′E,12 km,2.6,1
2022/09/14,18:13:15.5,上川地方北部,44°50.5′N,142°08.2′E,0 km,1.5,1
2022/09/14,17:36:59.3,長野県南部,35°54.7′N,137°39.1′E,5 km,2.2,1
2022/09/14,17:34:25.1,千葉県東方沖,35°43.4′N,140°57.3′E,33 km,3.4,1
2022/09/14,09:38:35.9,トカラ列島近海,29°59.9′N,129°57.6′E,0 km,1.7,1
2022/09/14,09:37:23.1,トカラ列島近海,29°58.9′N,129°57.5′E,10 km,2.1,1
2022/09/14,08:54:53.7,能登半島沖,37°31.0′N,137°13.0′E,13 km,3.5,2
2022/09/14,02:41:08.0,石川県能登地方,37°31.1′N,137°16.9′E,12 km,2.6,1
2022/09/14,01:07:05.1,栃木県北部,36°45.1′N,139°26.1′E,3 km,2.4,1
2022/09/14,00:22:28.4,沖縄本島北西沖,26°23.6′N,125°52.0′E,23 km,4.8,1
2022/09/13,20:58:58.0,福島県沖,37°46.1′N,141°49.6′E,44 km,3.9,2
2022/09/13,09:51:59.2,青森県東方沖,41°34.5′N,142°06.2′E,54 km,5.1,3
2022/09/12,22:52:27.2,福島県中通り,37°16.7′N,139°59.3′E,9 km,2.2,1
2022/09/12,17:38:30.8,福島県会津,37°02.7′N,139°20.6′E,7 km,2.1,1
2022/09/12,16:41:04.9,石川県能登地方,37°31.2′N,137°18.3′E,13 km,2.3,1
2022/09/12,13:39:19.1,釧路沖,42°03.1′N,144°52.3′E,16 km,4.9,2
2022/09/12,06:21:54.2,青森県西方沖,41°10.3′N,140°13.2′E,168 km,4.9,1
2022/09/12,06:03:25.4,石川県能登地方,37°29.5′N,137°18.6′E,12 km,2.5,1
2022/09/12,00:28:55.4,宮城県沖,37°56.8′N,141°45.8′E,59 km,3.9,1
2022/09/11,20:46:42.2,沖縄本島近海,26°19.0′N,127°36.6′E,22 km,4.0,2
2022/09/11,15:49:40.6,茨城県沖,36°36.9′N,140°59.8′E,46 km,3.6,1
2022/09/11,15:42:54.1,千葉県東方沖,35°48.7′N,140°54.2′E,28 km,3.0,1
2022/09/11,09:51:05.4,トカラ列島近海,29°35.6′N,129°39.1′E,14 km,2.6,1
2022/09/11,07:49:38.7,千葉県北西部,35°39.1′N,140°03.1′E,69 km,3.1,1
2022/09/10,17:49:32.0,長野県北部,36°57.2′N,138°27.9′E,6 km,2.1,1
2022/09/10,12:45:30.6,トカラ列島近海,29°35.9′N,129°38.9′E,14 km,2.6,1
2022/09/10,12:02:23.0,トカラ列島近海,29°38.1′N,129°36.0′E,12 km,2.8,1
2022/09/10,11:57:04.2,トカラ列島近海,29°35.9′N,129°38.7′E,14 km,2.6,1
2022/09/10,11:44:04.8,トカラ列島近海,29°36.7′N,129°38.3′E,13 km,2.3,1
2022/09/10,11:35:45.0,トカラ列島近海,29°36.4′N,129°37.4′E,15 km,3.9,3
2022/09/10,06:01:30.6,トカラ列島近海,29°37.7′N,129°34.4′E,11 km,2.7,1
2022/09/10,05:09:01.6,トカラ列島近海,29°36.2′N,129°36.0′E,13 km,2.4,1
2022/09/10,04:00:00.2,トカラ列島近海,29°37.8′N,129°34.9′E,12 km,3.4,2
2022/09/09,23:03:31.5,茨城県北部,36°48.6′N,140°34.9′E,7 km,2.9,1
2022/09/09,22:30:09.7,トカラ列島近海,29°36.3′N,129°37.7′E,14 km,2.9,1
2022/09/09,20:45:50.9,宮城県沖,37°53.2′N,141°41.8′E,57 km,3.7,1
2022/09/09,18:54:59.4,茨城県北部,36°49.1′N,140°35.2′E,7 km,4.5,3
2022/09/09,08:19:34.7,根室半島南東沖,43°06.1′N,145°49.4′E,43 km,3.7,2
2022/09/08,17:36:37.7,岩手県内陸北部,39°49.6′N,140°51.0′E,2 km,3.5,2
2022/09/08,05:58:55.8,島根県東部,35°19.7′N,133°17.8′E,11 km,2.7,1
2022/09/08,03:43:22.1,宮古島近海,24°45.2′N,125°02.4′E,31 km,3.9,1
2022/09/08,00:04:26.2,茨城県南部,36°19.2′N,140°02.2′E,72 km,3.2,1
2022/09/07,17:48:17.2,富山県東部,36°33.1′N,137°35.8′E,4 km,3.3,2
2022/09/07,07:27:19.3,宮城県沖,38°51.5′N,141°47.6′E,55 km,3.4,1
2022/09/06,18:08:15.3,天草灘,32°18.3′N,129°46.9′E,13 km,3.0,1
2022/09/06,10:18:19.0,上川地方南部,42°57.7′N,142°28.1′E,114 km,3.4,1
2022/09/05,02:50:24.0,福島県沖,37°44.6′N,141°05.3′E,66 km,3.3,1
2022/09/05,02:19:56.3,福岡県北西沖,33°41.7′N,130°16.0′E,14 km,3.2,1
2022/09/05,01:26:27.6,奄美大島近海,27°50.8′N,128°53.8′E,10 km,3.2,1
2022/09/04,17:34:28.6,茨城県南部,35°55.3′N,140°18.9′E,41 km,2.8,1
2022/09/04,15:46:17.6,福島県沖,37°50.4′N,141°44.9′E,64 km,4.8,2
2022/09/04,07:26:33.9,トカラ列島近海,29°25.4′N,129°32.0′E,14 km,2.2,1
2022/09/04,00:03:37.5,秋田県内陸南部,39°35.1′N,140°30.6′E,7 km,2.5,1
2022/09/03,17:39:19.9,茨城県沖,36°25.5′N,141°09.9′E,39 km,3.9,2
2022/09/03,16:34:02.5,茨城県南部,36°09.0′N,139°50.1′E,51 km,3.9,2
2022/09/03,16:28:42.4,トカラ列島近海,29°23.2′N,129°34.8′E,4 km,1.9,1
2022/09/03,11:54:50.8,埼玉県南部,35°50.0′N,139°49.7′E,84 km,4.2,2
2022/09/03,10:22:06.5,福島県浜通り,37°11.9′N,140°59.6′E,93 km,3.3,1
2022/09/03,05:24:40.1,千葉県東方沖,35°27.2′N,140°25.8′E,32 km,4.1,3
2022/09/03,04:40:02.7,熊本県天草・芦北地方,32°13.0′N,130°20.9′E,0 km,2.2,1
2022/09/02,19:25:07.8,熊本県天草・芦北地方,32°30.5′N,130°32.1′E,11 km,2.8,1
2022/09/02,09:09:42.4,宗谷地方北部,45°02.4′N,141°52.9′E,0 km,2.4,2
2022/09/02,09:05:57.7,根室半島南東沖,42°55.1′N,146°12.1′E,29 km,4.2,1
2022/09/02,08:42:37.8,熊本県天草・芦北地方,32°30.4′N,130°32.3′E,11 km,3.6,2
2022/09/02,02:21:23.9,沖縄本島近海,26°44.7′N,128°03.5′E,49 km,3.1,1
